,归属行名,创建机构名称,分级结果,客户号,所占本行百分比
1495,中国银行成都海椒市支行,中国银行峨眉金顶北路支行,B1,1,50.0%
1496,中国银行成都海椒市支行,中国银行峨边支行,A1,4,80.0%
1497,中国银行成都海椒市支行,中国银行峨边支行,C,1,20.0%
1498,中国银行成都海椒市支行,中国银行崇州九龙路支行,A1,1,100.0%
1499,中国银行成都海椒市支行,中国银行崇州支行营业部,A1,6,54.54545454545454%
1500,中国银行成都海椒市支行,中国银行崇州支行营业部,A2,4,36.36363636363637%
1501,中国银行成都海椒市支行,中国银行崇州支行营业部,B5,1,9.090909090909092%
1502,中国银行成都海椒市支行,中国银行崇州永康西路支行,B1,1,100.0%
1503,中国银行成都海椒市支行,中国银行崇州江源路支行,A1,2,66.66666666666666%
1504,中国银行成都海椒市支行,中国银行崇州江源路支行,B5,1,33.33333333333333%
1505,中国银行成都海椒市支行,中国银行崇州滨江路支行,A1,4,100.0%
1506,中国银行成都海椒市支行,中国银行巢湖中路支行,A1,1,100.0%
1507,中国银行成都海椒市支行,中国银行巴中东城支行,A1,4,66.66666666666666%
1508,中国银行成都海椒市支行,中国银行巴中东城支行,A2,1,16.666666666666664%
1509,中国银行成都海椒市支行,中国银行巴中东城支行,A3,1,16.666666666666664%
1510,中国银行成都海椒市支行,中国银行巴中分行营业部,A1,3,75.0%
1511,中国银行成都海椒市支行,中国银行巴中分行营业部,C,1,25.0%
1512,中国银行成都海椒市支行,中国银行巴中商业街支行,A1,11,84.61538461538461%
1513,中国银行成都海椒市支行,中国银行巴中商业街支行,A3,1,7.6923076923076925%
1514,中国银行成都海椒市支行,中国银行巴中商业街支行,B5,1,7.6923076923076925%
1515,中国银行成都海椒市支行,中国银行巴中恩阳支行,A1,1,33.33333333333333%
1516,中国银行成都海椒市支行,中国银行巴中恩阳支行,B5,1,33.33333333333333%
1517,中国银行成都海椒市支行,中国银行巴中恩阳支行,C,1,33.33333333333333%
1518,中国银行成都海椒市支行,中国银行巴彦淖尔市新华西街支行,A1,1,100.0%
1519,中国银行成都海椒市支行,中国银行巴林左旗支行营业部,A1,1,100.0%
1520,中国银行成都海椒市支行,中国银行巴音郭楞蒙古自治州分行营业部,A1,2,100.0%
1521,中国银行成都海椒市支行,中国银行常州嘉宏盛世支行,A1,1,100.0%
1522,中国银行成都海椒市支行,中国银行常州天宁支行营业部,A2,1,100.0%
1523,中国银行成都海椒市支行,中国银行常州奔牛支行,B5,1,100.0%
1524,中国银行成都海椒市支行,中国银行常州星港花苑支行,B5,1,100.0%
1525,中国银行成都海椒市支行,中国银行常州横林支行,A1,1,100.0%
1526,中国银行成都海椒市支行,中国银行常州湖塘支行,A1,1,100.0%
1527,中国银行成都海椒市支行,中国银行常德市桥南支行,A1,2,100.0%
1528,中国银行成都海椒市支行,中国银行常熟杨园支行,B5,1,100.0%
1529,中国银行成都海椒市支行,中国银行常熟湖圩支行,A3,1,100.0%
1530,中国银行成都海椒市支行,中国银行常熟辛庄支行,A1,1,100.0%
1531,中国银行成都海椒市支行,中国银行常熟黄河路支行,C,1,100.0%
1532,中国银行成都海椒市支行,中国银行平度苏州路支行,A1,1,50.0%
1533,中国银行成都海椒市支行,中国银行平度苏州路支行,A3,1,50.0%
1534,中国银行成都海椒市支行,中国银行平江支行营业部,C,1,100.0%
1535,中国银行成都海椒市支行,中国银行平湖东湖支行,C,1,100.0%
1536,中国银行成都海椒市支行,中国银行平湖全塘支行,A1,1,100.0%
1537,中国银行成都海椒市支行,中国银行平湖支行营业部,A1,1,50.0%
1538,中国银行成都海椒市支行,中国银行平湖支行营业部,A3,1,50.0%
1539,中国银行成都海椒市支行,中国银行平湖新仓支行,A1,1,100.0%
1540,中国银行成都海椒市支行,中国银行平顶山建东支行,A1,1,100.0%
1541,中国银行成都海椒市支行,中国银行广东省分行银行卡部,A1,4,80.0%
1542,中国银行成都海椒市支行,中国银行广东省分行银行卡部,B1,1,20.0%
1543,中国银行成都海椒市支行,中国银行广元人民路支行,A1,3,100.0%
1544,中国银行成都海椒市支行,中国银行广元分行个人金融部,A1,1,100.0%
1545,中国银行成都海椒市支行,中国银行广元分行营业部,A1,4,66.66666666666666%
1546,中国银行成都海椒市支行,中国银行广元分行营业部,A3,2,33.33333333333333%
1547,中国银行成都海椒市支行,中国银行广元北街支行,A1,4,100.0%
1548,中国银行成都海椒市支行,中国银行广元莲花路支行,A1,1,50.0%
1549,中国银行成都海椒市支行,中国银行广元莲花路支行,B5,1,50.0%
1550,中国银行成都海椒市支行,中国银行广元郑州路支行,A1,1,100.0%
1551,中国银行成都海椒市支行,中国银行广安世贸支行,B5,1,100.0%
1552,中国银行成都海椒市支行,中国银行广安东南新区支行,A1,1,50.0%
1553,中国银行成都海椒市支行,中国银行广安东南新区支行,C,1,50.0%
1554,中国银行成都海椒市支行,中国银行广安分行公司业务部,A1,1,100.0%
1555,中国银行成都海椒市支行,中国银行广安分行营业部,A1,1,33.33333333333333%
1556,中国银行成都海椒市支行,中国银行广安分行营业部,B5,1,33.33333333333333%
1557,中国银行成都海椒市支行,中国银行广安分行营业部,C,1,33.33333333333333%
1558,中国银行成都海椒市支行,中国银行广安建设路支行,A1,1,100.0%
1559,中国银行成都海椒市支行,中国银行广安百业街支行,A1,2,100.0%
1560,中国银行成都海椒市支行,中国银行广安邻水支行,C,1,100.0%
1561,中国银行成都海椒市支行,中国银行广安金安大道支行,A1,2,40.0%
1562,中国银行成都海椒市支行,中国银行广安金安大道支行,A3,1,20.0%
1563,中国银行成都海椒市支行,中国银行广安金安大道支行,B5,2,40.0%
1564,中国银行成都海椒市支行,中国银行广州东园支行,A1,1,100.0%
1565,中国银行成都海椒市支行,中国银行广州东山支行营业部,A3,1,100.0%
1566,中国银行成都海椒市支行,中国银行广州云景支行,A1,1,100.0%
1567,中国银行成都海椒市支行,中国银行广州五羊新城支行,C,1,100.0%
1568,中国银行成都海椒市支行,中国银行广州从化太平支行,A3,1,100.0%
1569,中国银行成都海椒市支行,中国银行广州从化支行营业部,A1,2,100.0%
1570,中国银行成都海椒市支行,中国银行广州华景新城支行,A1,1,100.0%
1571,中国银行成都海椒市支行,中国银行广州同和支行,B1,1,100.0%
1572,中国银行成都海椒市支行,中国银行广州城北支行,A1,1,100.0%
1573,中国银行成都海椒市支行,中国银行广州大沙东路支行,A1,1,100.0%
1574,中国银行成都海椒市支行,中国银行广州天河东路支行,A1,1,100.0%
1575,中国银行成都海椒市支行,中国银行广州岭南新世界支行,A1,1,50.0%
1576,中国银行成都海椒市支行,中国银行广州岭南新世界支行,C,1,50.0%
1577,中国银行成都海椒市支行,中国银行广州市绿色金融改革创新试验区花都分行营业部,A1,1,100.0%
1578,中国银行成都海椒市支行,中国银行广州开发区分行营业部,A1,1,50.0%
1579,中国银行成都海椒市支行,中国银行广州开发区分行营业部,B4,1,50.0%
1580,中国银行成都海椒市支行,中国银行广州恒福路支行,A1,1,100.0%
1581,中国银行成都海椒市支行,中国银行广州新港中路支行,A1,1,100.0%
1582,中国银行成都海椒市支行,中国银行广州新白云机场支行,B5,1,100.0%
1583,中国银行成都海椒市支行,中国银行广州时代广场支行,B5,1,100.0%
1584,中国银行成都海椒市支行,中国银行广州时代花园支行,A2,1,100.0%
1585,中国银行成都海椒市支行,中国银行广州林和西路支行,A3,1,100.0%
1586,中国银行成都海椒市支行,中国银行广州环市西路支行,A1,1,100.0%
1587,中国银行成都海椒市支行,中国银行广州番禺大学城支行,A1,1,50.0%
1588,中国银行成都海椒市支行,中国银行广州番禺大学城支行,A3,1,50.0%
1589,中国银行成都海椒市支行,中国银行广州番禺康乐路支行,A1,1,100.0%
1590,中国银行成都海椒市支行,中国银行广州番禺支行营业部,A1,1,50.0%
1591,中国银行成都海椒市支行,中国银行广州番禺支行营业部,B1,1,50.0%
1592,中国银行成都海椒市支行,中国银行广州番禺新造支行,C,1,100.0%
1593,中国银行成都海椒市支行,中国银行广州番禺祈福支行,A1,1,100.0%
1594,中国银行成都海椒市支行,中国银行广州番禺金海岸支行,C,1,100.0%
1595,中国银行成都海椒市支行,中国银行广州石井支行,A1,1,100.0%
1596,中国银行成都海椒市支行,中国银行广州科学城支行,A1,1,100.0%
1597,中国银行成都海椒市支行,中国银行广州站西路支行,B5,1,100.0%
1598,中国银行成都海椒市支行,中国银行广州粤垦路支行,A1,1,100.0%
1599,中国银行成都海椒市支行,中国银行广州蓄能大厦支行,C,1,100.0%
1600,中国银行成都海椒市支行,中国银行广州长江轻纺城支行,A1,1,100.0%
1601,中国银行成都海椒市支行,中国银行广州鹭江支行,A1,2,100.0%
1602,中国银行成都海椒市支行,中国银行广州黄石东路支行,B5,1,50.0%
1603,中国银行成都海椒市支行,中国银行广州黄石东路支行,C,1,50.0%
1604,中国银行成都海椒市支行,中国银行广州黄花岗科技园支行,A1,1,100.0%
1605,中国银行成都海椒市支行,中国银行广州黄阁支行,B1,1,100.0%
1606,中国银行成都海椒市支行,中国银行广汉广东路支行,A1,3,100.0%
1607,中国银行成都海椒市支行,中国银行广汉支行营业部,A1,5,71.42857142857143%
1608,中国银行成都海椒市支行,中国银行广汉支行营业部,B1,1,14.285714285714285%
1609,中国银行成都海椒市支行,中国银行广汉支行营业部,C,1,14.285714285714285%
1610,中国银行成都海椒市支行,中国银行广汉武昌路支行,A1,3,50.0%
1611,中国银行成都海椒市支行,中国银行广汉武昌路支行,A3,1,16.666666666666664%
1612,中国银行成都海椒市支行,中国银行广汉武昌路支行,B1,2,33.33333333333333%
1613,中国银行成都海椒市支行,中国银行广汉浏阳路东一段支行,A1,2,66.66666666666666%
1614,中国银行成都海椒市支行,中国银行广汉浏阳路东一段支行,C,1,33.33333333333333%
1615,中国银行成都海椒市支行,中国银行库尔勒市广场支行,A1,1,100.0%
1616,中国银行成都海椒市支行,中国银行库尔勒市石油支行,A1,1,50.0%
1617,中国银行成都海椒市支行,中国银行库尔勒市石油支行,B1,1,50.0%
1618,中国银行成都海椒市支行,中国银行库尔勒市经济开发区支行,A1,1,100.0%
1619,中国银行成都海椒市支行,中国银行库车县支行营业部,A3,1,100.0%
1620,中国银行成都海椒市支行,中国银行库车县文化路支行,A1,2,66.66666666666666%
1621,中国银行成都海椒市支行,中国银行库车县文化路支行,C,1,33.33333333333333%
1622,中国银行成都海椒市支行,中国银行应县支行营业部,A3,1,100.0%
1623,中国银行成都海椒市支行,中国银行廊坊市开发区新奥支行,A1,1,100.0%
1624,中国银行成都海椒市支行,中国银行廊坊市燕郊开发区北蔡路支行,C,1,100.0%
1625,中国银行成都海椒市支行,中国银行廊坊市燕郊开发区迎宾路支行,A1,1,100.0%
1626,中国银行成都海椒市支行,中国银行延吉长白路支行,A3,1,100.0%
1627,中国银行成都海椒市支行,中国银行开江支行营业部,A1,2,66.66666666666666%
1628,中国银行成都海椒市支行,中国银行开江支行营业部,B1,1,33.33333333333333%
1629,中国银行成都海椒市支行,中国银行开江淙城中街支行,A1,3,100.0%
1630,中国银行成都海椒市支行,中国银行开远市人民中路支行,A1,1,100.0%
1631,中国银行成都海椒市支行,中国银行弋阳支行营业部,A1,1,100.0%
1632,中国银行成都海椒市支行,中国银行张北兴和路支行,A1,1,100.0%
1633,中国银行成都海椒市支行,中国银行张北支行,A1,1,100.0%
1634,中国银行成都海椒市支行,中国银行彭州南大街支行,A1,6,60.0%
1635,中国银行成都海椒市支行,中国银行彭州南大街支行,A2,1,10.0%
1636,中国银行成都海椒市支行,中国银行彭州南大街支行,A3,1,10.0%
1637,中国银行成都海椒市支行,中国银行彭州南大街支行,B5,1,10.0%
1638,中国银行成都海椒市支行,中国银行彭州南大街支行,C,1,10.0%
1639,中国银行成都海椒市支行,中国银行彭州延秀街支行,A1,3,100.0%
1640,中国银行成都海椒市支行,中国银行彭州支行营业部,A1,9,47.368421052631575%
1641,中国银行成都海椒市支行,中国银行彭州支行营业部,A2,2,10.526315789473683%
1642,中国银行成都海椒市支行,中国银行彭州支行营业部,A3,3,15.789473684210526%
1643,中国银行成都海椒市支行,中国银行彭州支行营业部,B1,2,10.526315789473683%
1644,中国银行成都海椒市支行,中国银行彭州支行营业部,C,3,15.789473684210526%
1645,中国银行成都海椒市支行,中国银行彭州金彭东路支行,A1,7,100.0%
1646,中国银行成都海椒市支行,中国银行彭州长江路支行,A1,1,100.0%
1647,中国银行成都海椒市支行,中国银行彭泽支行,A1,1,100.0%
1648,中国银行成都海椒市支行,中国银行徐州矿大支行,A1,1,33.33333333333333%
1649,中国银行成都海椒市支行,中国银行徐州矿大支行,B5,1,33.33333333333333%
1650,中国银行成都海椒市支行,中国银行徐州矿大支行,C,1,33.33333333333333%
1651,中国银行成都海椒市支行,中国银行德宏州目瑙纵歌路支行,A1,1,100.0%
1652,中国银行成都海椒市支行,中国银行德阳凯江路支行,A1,2,66.66666666666666%
1653,中国银行成都海椒市支行,中国银行德阳凯江路支行,C,1,33.33333333333333%
1654,中国银行成都海椒市支行,中国银行德阳分行营业部,A1,12,75.0%
1655,中国银行成都海椒市支行,中国银行德阳分行营业部,A3,2,12.5%
